,State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Customer service calls,Churn,TOTAL MINUTES,TOTAL CALLS,TOTAL CHARGES
1198,FL,75,510,False,True,26,2,False,478.4,306,47.919999999999995
1199,DC,180,415,False,True,33,1,False,679.2,282,70.57
1200,VT,100,415,False,True,25,1,False,665.6,343,69.86
1201,OH,119,415,False,True,35,2,False,695.4,324,69.07
1202,MO,86,415,False,False,0,0,False,666.9,237,52.129999999999995
1203,LA,155,408,False,True,39,1,False,657.1999999999999,304,61.84
1204,IL,78,415,True,False,0,1,True,664.0,321,72.24
1205,NJ,153,415,False,False,0,1,False,580.3,322,60.07
1206,IA,92,510,False,True,25,0,False,530.3000000000001,345,51.040000000000006
1207,WA,13,510,False,True,25,2,False,465.09999999999997,294,52.45
1208,NE,154,415,False,False,0,3,False,612.7,336,62.01
1209,CT,144,510,True,True,35,0,False,663.0,313,63.36
1210,WV,48,408,False,False,0,1,False,622.3,287,71.38
1211,ND,94,408,False,False,0,1,False,630.8000000000001,294,61.55
1212,UT,139,415,False,False,0,1,False,597.6,354,60.32999999999999
1213,MS,126,415,False,False,0,1,False,632.6999999999999,305,66.47
1214,MN,122,415,False,False,0,2,False,581.8000000000001,319,51.239999999999995
1215,NH,139,510,False,False,0,1,False,582.9,324,62.739999999999995
1216,LA,95,415,False,False,0,3,False,462.09999999999997,325,48.22
1217,ME,80,408,False,True,31,4,False,566.1000000000001,254,58.22
1218,KS,131,415,False,True,28,3,False,724.3,320,74.58999999999999
1219,KS,36,510,False,False,0,1,False,600.6,310,60.31999999999999
1220,NV,180,510,False,False,0,2,False,550.4000000000001,283,54.68
1221,MT,25,415,False,False,0,2,False,545.1,312,52.25
1222,MT,113,415,False,False,0,3,False,617.6,306,65.47999999999999
1223,ID,88,415,False,True,31,1,False,613.9999999999999,319,61.42
1224,AK,120,415,False,False,0,1,False,476.50000000000006,312,52.57
1225,UT,74,415,False,False,0,1,False,348.9,272,37.17999999999999
1226,AR,109,510,False,False,0,2,False,541.3,299,57.879999999999995
1227,LA,162,510,False,True,33,0,False,507.40000000000003,329,55.99
1228,KS,124,510,False,True,37,1,False,605.8,279,57.58
1229,OR,177,408,False,False,0,2,False,560.4,257,47.82
1230,WI,91,510,False,False,0,1,False,690.7,299,69.89999999999999
1231,CO,105,408,False,False,0,0,True,684.6999999999999,273,75.71
1232,KS,24,510,False,False,0,0,True,626.5,283,69.36
1233,IL,48,510,False,False,0,0,False,301.49999999999994,232,33.51
1234,IA,86,408,False,False,0,2,False,459.50000000000006,329,45.43
1235,AZ,163,510,False,False,0,4,False,557.6999999999999,221,58.43999999999999
1236,NE,91,510,False,False,0,0,False,506.6,328,55.15
1237,ID,56,510,False,False,0,3,False,492.1,286,50.11
1238,OH,147,415,True,True,24,3,False,789.0,349,73.15
1239,TX,64,415,False,False,0,2,False,537.0,311,55.129999999999995
1240,TN,108,510,False,True,34,4,True,603.3000000000001,279,56.44
1241,OK,159,510,False,False,0,5,False,624.1,325,64.48
1242,ND,136,510,True,False,0,3,False,639.6,286,72.13999999999999
1243,MT,116,415,False,True,35,1,False,600.3,346,60.849999999999994
1244,NC,45,408,False,True,38,1,False,720.5,287,68.92999999999999
1245,MN,122,415,False,False,0,2,False,570.8000000000001,380,54.970000000000006
1246,MN,138,415,False,False,0,5,False,625.4000000000001,285,62.050000000000004
1247,MA,132,415,False,False,0,1,False,579.9,273,51.34
1248,PA,101,415,True,False,0,0,False,614.9,314,61.96
1249,GA,58,510,False,False,0,2,False,663.1999999999999,337,71.25
1250,NV,81,415,False,False,0,1,False,466.3,336,45.5
1251,TX,87,415,False,False,0,3,False,593.8,323,56.879999999999995
1252,ME,116,510,False,False,0,2,False,590.8,298,64.61
1253,RI,85,415,True,False,0,4,False,627.3,349,63.20000000000001
1254,MN,62,510,False,True,33,2,True,685.1999999999999,326,64.68
1255,NH,90,415,False,False,0,0,False,614.0999999999999,286,51.2
1256,TN,98,415,False,False,0,2,False,573.3,281,54.91
1257,UT,73,415,False,False,0,1,False,519.7,330,58.19
1258,RI,107,510,True,False,0,2,False,698.8000000000001,267,68.17
1259,NH,55,408,False,True,20,2,False,570.5999999999999,314,56.9
1260,AK,76,415,False,True,22,3,False,361.49999999999994,349,45.17
1261,NC,30,510,False,False,0,3,False,589.9,326,55.9
1262,AZ,157,415,False,False,0,4,False,516.6,352,58.2
1263,MA,40,408,False,True,31,1,True,487.0,259,57.07000000000001
1264,TN,72,408,False,False,0,1,False,482.70000000000005,266,48.959999999999994
1265,WY,95,415,False,True,39,1,False,679.9000000000001,343,74.01
1266,IA,42,415,False,False,0,0,False,486.2,303,49.900000000000006
1267,IN,86,415,False,False,0,1,False,655.0,297,61.67
1268,NJ,131,415,False,False,0,0,False,627.3,320,67.56
1269,FL,55,510,False,True,45,4,True,491.5,327,49.24
1270,MT,74,415,False,False,0,0,False,646.7,293,63.080000000000005
1271,ND,81,408,True,True,37,1,False,780.4999999999999,324,77.11
1272,MI,81,408,False,False,0,4,False,617.2,284,60.22
1273,MT,28,415,False,False,0,6,True,517.4,284,45.39000000000001
1274,AL,111,510,False,False,0,0,False,539.0,326,56.87
1275,NV,3,510,False,True,27,2,False,603.9,289,47.93
1276,MI,51,415,False,False,0,1,True,768.1,362,78.88
1277,FL,68,415,False,True,24,1,False,643.3,312,65.37
1278,NY,163,408,False,False,0,0,True,694.1,274,75.14
1279,KS,87,510,False,False,0,2,False,636.8000000000001,232,56.54
1280,NC,58,510,False,False,0,0,True,596.6,282,52.38
1281,MN,109,408,False,False,0,0,False,537.8,369,53.28
1282,RI,111,415,False,False,0,4,False,743.5,307,73.04
1283,UT,144,415,False,False,0,2,False,374.4,268,42.63999999999999
1284,OR,135,415,False,False,0,5,True,723.6,296,77.48
1285,SC,109,415,False,True,46,4,False,624.1,309,66.65
1286,IL,107,415,False,True,14,1,False,516.3,305,47.199999999999996
1287,OH,149,408,False,False,0,2,False,495.5,294,54.04
1288,MA,56,510,False,False,0,1,False,587.6,348,66.6
1289,OR,129,408,False,False,0,0,False,604.0,288,51.43000000000001
1290,CA,92,408,False,False,0,0,False,639.0,332,70.44999999999999
1291,WV,67,415,False,True,30,1,False,674.1,309,59.13
1292,VT,120,415,False,False,0,0,False,609.7,291,67.9
1293,ID,166,415,False,False,0,1,False,617.0,335,65.25
1294,OR,66,408,False,False,0,1,False,543.4000000000001,317,47.949999999999996
1295,GA,76,408,False,False,0,0,False,549.5999999999999,288,58.540000000000006
1296,ME,79,415,False,False,0,2,False,686.9,391,68.99
1297,HI,98,415,False,True,31,2,False,651.4999999999999,337,63.74
1298,AZ,141,510,False,True,22,1,False,712.4,316,73.89
1299,UT,49,415,False,False,0,2,True,693.1,307,75.94000000000001
1300,IA,46,510,False,False,0,3,False,595.1,280,60.97
1301,CT,137,415,False,False,0,3,False,484.1,278,43.31
1302,WA,171,408,False,False,0,1,True,646.1,297,74.25000000000001
1303,VA,10,415,False,False,0,1,False,615.5999999999999,336,64.49000000000001
1304,CO,88,510,False,False,0,3,False,545.8,304,44.78000000000001
1305,LA,89,415,False,False,0,2,False,537.0,293,54.199999999999996
1306,TX,82,415,False,False,0,3,True,640.0000000000001,286,62.199999999999996
1307,SD,139,510,False,False,0,3,False,544.8,374,58.67
1308,VA,87,415,False,False,0,0,False,561.0,344,58.01
1309,NY,137,415,True,False,0,2,False,607.4,339,58.099999999999994
1310,WA,45,510,False,False,0,1,True,457.49999999999994,332,39.57
1311,WI,90,415,False,False,0,1,False,623.1,288,61.73
1312,TN,103,415,False,False,0,1,False,617.1,308,57.019999999999996
1313,CT,100,415,False,False,0,2,False,482.70000000000005,322,59.88
1314,WA,110,510,False,False,0,3,False,468.09999999999997,296,52.22
1315,NH,124,415,False,False,0,2,False,498.20000000000005,288,60.019999999999996
1316,MT,10,510,False,False,0,2,False,612.9000000000001,259,61.010000000000005
1317,NE,89,415,False,True,29,2,False,827.7,368,70.38
1318,WA,121,408,False,False,0,2,False,535.7,310,60.24
1319,WI,101,415,False,False,0,3,False,636.8000000000001,284,68.1
1320,AR,103,415,False,True,31,2,False,544.6,345,58.86
1321,WI,51,408,False,False,0,1,False,596.3,263,62.410000000000004
1322,DE,2,415,True,False,0,2,True,472.70000000000005,250,45.400000000000006
1323,NH,111,510,False,False,0,0,False,648.1999999999999,357,65.01
1324,VA,118,415,False,False,0,2,False,568.8,324,55.12
1325,TN,17,510,False,True,31,6,True,573.3,277,54.620000000000005
1326,VA,130,408,False,False,0,2,False,669.4999999999999,328,67.18
1327,ID,193,415,False,False,0,2,True,460.4,315,40.97
1328,TN,114,510,False,False,0,1,False,652.1999999999999,355,64.17999999999999
1329,AZ,137,415,False,False,0,2,False,551.0,273,50.120000000000005
1330,MT,185,408,False,True,29,2,False,563.9999999999999,302,57.17
1331,OK,101,408,False,False,0,3,False,618.4,290,64.89
1332,ID,95,415,False,True,32,3,False,609.6,294,65.7
1333,NV,7,408,False,True,30,1,False,645.0,347,65.77
1334,KS,126,408,False,False,0,1,True,690.8000000000001,302,79.75999999999999
1335,WY,71,415,False,False,0,0,False,504.0,345,58.08
1336,MS,124,415,False,False,0,3,False,662.9,260,72.34
1337,WY,97,510,True,False,0,0,True,642.8,334,66.49
1338,TX,28,415,False,False,0,2,False,592.3999999999999,329,57.38
1339,WA,90,415,True,False,0,4,True,512.0,305,52.44
1340,HI,190,408,False,False,0,1,False,614.1,289,60.55
1341,IL,31,415,False,True,28,1,False,714.1,314,71.06
1342,AK,52,415,False,True,24,2,False,535.4,280,54.43
1343,MD,73,510,False,False,0,0,False,508.9,227,60.73
1344,MA,111,415,False,False,0,0,True,692.6,301,74.89999999999999
1345,SD,98,415,False,False,0,4,True,333.5,219,22.93
1346,PA,106,408,True,False,0,1,True,514.1,243,49.769999999999996
1347,NC,111,408,False,False,0,0,False,657.0,344,67.66999999999999
1348,VT,59,408,False,False,0,1,False,640.5,281,58.87
1349,KY,71,510,False,True,22,2,False,530.0,314,49.309999999999995
1350,WA,55,408,False,False,0,0,True,762.0999999999999,377,82.58
1351,LA,13,415,False,False,0,1,False,491.49999999999994,305,42.58
1352,WA,136,415,False,True,16,0,False,531.9000000000001,333,46.239999999999995
1353,ME,123,408,False,False,0,0,False,592.6,319,52.11
1354,WI,105,408,False,False,0,2,False,546.6999999999999,286,54.86
1355,TX,50,408,False,True,31,3,False,750.7,329,84.30000000000001
1356,IA,118,415,False,False,0,1,False,579.8,317,53.81999999999999
1357,AZ,97,408,False,False,0,3,False,540.3,259,55.050000000000004
1358,ND,51,510,False,False,0,0,False,679.9,323,70.11
1359,VT,73,415,False,False,0,1,True,726.0,283,71.04
1360,HI,35,415,False,False,0,2,False,396.90000000000003,325,41.29
1361,WY,64,415,False,False,0,1,False,703.8000000000001,250,69.79
1362,WV,63,510,False,False,0,3,False,370.2,307,38.18
1363,OK,117,415,False,True,31,3,False,613.6,350,51.96
1364,CT,115,415,False,False,0,1,True,779.6,304,78.82
1365,UT,162,408,False,False,0,1,False,600.6,298,61.66
1366,NY,89,415,False,False,0,3,False,506.2,287,43.910000000000004
1367,VA,94,415,True,False,0,1,False,609.6,335,66.60999999999999
1368,VT,129,408,False,False,0,4,False,558.7,292,61.480000000000004
1369,SD,86,415,False,False,0,1,False,537.0999999999999,336,60.02
1370,PA,96,510,False,False,0,1,False,612.9,399,58.0
1371,ND,190,415,False,False,0,1,False,628.9,313,61.62
1372,CT,80,408,False,False,0,1,False,495.7,259,44.69
1373,SC,108,415,False,False,0,4,True,518.7,312,46.01
1374,MI,97,408,False,True,32,0,False,594.6,328,58.76
1375,VT,84,415,False,True,42,0,False,747.3,346,70.49
1376,OH,65,415,False,False,0,4,True,777.1000000000001,374,76.3
1377,VT,131,415,False,True,34,1,False,502.69999999999993,359,48.06
1378,IL,58,415,True,True,43,1,False,617.4,305,58.529999999999994
1379,MO,36,415,False,False,0,3,False,645.3000000000001,359,65.86
1380,WI,54,415,False,False,0,1,False,469.4,345,43.35
1381,NJ,45,510,False,False,0,1,False,619.2,312,60.21999999999999
1382,GA,125,415,False,True,39,2,False,709.8,328,75.07
1383,VT,72,415,False,True,21,2,False,541.8000000000001,316,53.89000000000001
1384,CT,141,408,False,False,0,3,False,447.5,309,35.379999999999995
1385,AZ,113,510,False,False,0,0,False,546.4999999999999,356,45.58
1386,SD,20,415,False,True,35,0,False,497.30000000000007,353,51.540000000000006
1387,CT,212,415,False,False,0,1,False,580.7,281,49.37
1388,IN,99,415,True,False,0,4,False,567.1999999999999,324,58.63
1389,OH,94,510,False,False,0,1,False,626.9999999999999,235,65.01
1390,NY,40,510,False,False,0,1,False,360.3,315,37.88
1391,NE,86,510,False,True,29,3,False,588.6,368,55.88
1392,OK,101,415,False,False,0,3,True,696.0,293,74.36
1393,NC,170,415,False,False,0,0,False,650.0,334,71.22999999999999
1394,HI,105,510,False,False,0,1,False,652.2,296,71.44
1395,UT,103,415,False,False,0,0,False,508.8,300,53.99
1396,MD,140,415,True,True,27,4,False,559.0,331,57.8
1397,VT,101,510,False,False,0,1,False,368.09999999999997,218,25.87
1398,TX,98,408,False,True,19,1,False,592.9,272,52.08
1399,AZ,104,408,False,False,0,4,False,614.4,324,60.0
1400,VA,115,415,False,False,0,3,False,505.3,279,47.14
1401,WI,112,408,False,False,0,0,False,582.7,281,59.79
1402,NE,70,415,False,False,0,1,False,680.4000000000001,268,66.77000000000001
1403,KY,126,510,False,False,0,0,False,486.20000000000005,285,50.129999999999995
1404,NV,87,510,False,True,39,3,False,480.1,265,43.04
1405,MT,125,510,False,False,0,4,True,473.3,316,44.7
1406,MO,86,415,False,False,0,1,False,640.0,350,57.279999999999994
1407,MS,73,415,False,True,31,6,True,579.8,296,49.279999999999994
1408,NM,232,408,False,False,0,1,False,491.6,299,53.309999999999995
1409,NJ,1,415,False,True,30,0,False,672.4,317,64.34
1410,NH,133,408,False,False,0,1,False,646.8,268,60.6
1411,NC,103,510,False,False,0,1,False,534.6,296,54.31
1412,MT,131,415,False,True,24,1,False,589.1,263,54.940000000000005
1413,SD,95,408,False,True,20,0,False,634.3999999999999,269,60.1
1414,VA,182,415,False,False,0,1,False,595.4000000000001,334,57.99
1415,LA,99,510,False,False,0,0,False,559.0,299,53.17
1416,NV,27,510,False,False,0,3,False,674.9,322,66.14999999999999
1417,AK,141,408,False,False,0,1,False,435.0,264,40.0
1418,OH,29,415,True,True,37,2,False,563.8000000000001,293,63.36
1419,NM,65,415,False,False,0,2,False,434.6,312,39.92
1420,MI,81,415,True,False,0,3,True,553.6999999999999,266,54.489999999999995
1421,MN,37,415,False,True,20,0,False,702.3,300,75.69
1422,WY,107,510,False,True,31,1,False,649.0000000000001,225,59.35999999999999
1423,WY,127,415,True,True,28,1,False,418.6,383,39.550000000000004
1424,WA,78,408,False,False,0,0,False,600.5,303,55.05000000000001
1425,NM,55,510,False,False,0,2,False,578.4,359,51.29
1426,VA,86,415,False,True,30,2,False,627.8999999999999,306,53.489999999999995
1427,RI,176,415,False,False,0,2,False,580.5,299,66.5
1428,AL,96,415,True,False,0,2,False,599.6,337,66.15
1429,WV,11,510,False,True,38,1,False,646.4,300,64.76
1430,WV,48,415,False,True,34,1,False,697.2,266,68.78
1431,NJ,127,510,False,False,0,1,False,629.9,343,66.03
1432,TN,63,415,False,False,0,0,False,576.3,292,54.93
1433,MI,79,510,False,False,0,1,False,586.3000000000001,280,64.43
1434,UT,47,408,False,True,37,2,False,548.6,365,51.51
1435,IL,89,415,True,True,19,0,True,508.9,364,49.94
1436,MI,83,510,False,True,26,1,False,605.5,303,67.37
1437,WI,126,415,True,True,34,4,False,685.0,365,72.41000000000001
1438,ND,60,510,False,False,0,2,False,679.0,348,68.78
1439,VT,122,415,False,False,0,0,False,577.3,366,54.72
1440,WA,136,408,False,False,0,1,False,485.6,291,50.410000000000004
1441,NC,172,408,False,True,47,1,False,715.3,345,75.99999999999999
1442,ME,102,510,False,False,0,1,True,614.1999999999999,279,62.330000000000005
1443,SD,113,415,True,False,0,1,False,541.7,301,59.529999999999994
1444,WV,79,415,False,False,0,3,False,653.0,267,65.02
1445,ID,55,510,False,True,8,1,False,781.2,314,72.02
1446,LA,111,415,False,True,28,2,False,443.8,234,44.68
1447,GA,160,415,False,False,0,0,False,574.7,345,56.37
1448,FL,110,415,False,False,0,4,False,596.6999999999999,339,65.42
1449,CO,192,415,False,False,0,4,False,686.9,240,72.87
1450,NV,93,408,False,False,0,0,False,472.59999999999997,300,46.839999999999996
1451,IN,101,415,False,True,33,2,False,600.5,346,64.1
1452,VA,77,510,False,False,0,2,False,560.9,327,52.169999999999995
1453,UT,105,415,False,True,40,2,False,582.7,339,62.3
1454,UT,133,408,False,True,44,2,True,621.6,287,61.269999999999996
1455,MO,131,408,False,False,0,1,False,706.8000000000001,258,60.27
1456,CT,106,510,False,True,33,1,False,478.0,322,43.36
1457,HI,118,415,False,False,0,1,False,515.0,338,46.02
1458,MD,125,408,False,False,0,1,False,593.9,295,54.190000000000005
1459,VA,95,415,False,False,0,0,False,615.4,268,63.56
1460,MT,80,415,False,False,0,3,False,546.1999999999999,326,57.699999999999996
1461,SC,145,408,False,False,0,0,False,499.6,280,40.25
1462,CO,37,408,False,False,0,2,False,499.0,344,57.53
1463,ID,87,415,False,False,0,1,False,603.5000000000001,244,57.099999999999994
1464,AL,69,415,False,False,0,3,False,658.0,284,64.07
1465,CO,83,510,False,False,0,1,False,460.3,307,44.07
1466,UT,195,415,False,False,0,0,False,472.5,298,39.120000000000005
1467,DE,67,415,True,True,35,0,True,630.1999999999999,285,63.43000000000001
1468,OH,75,510,False,True,27,3,False,522.9000000000001,350,47.440000000000005
1469,RI,123,415,False,True,27,0,False,570.9000000000001,274,62.94
1470,FL,41,415,False,True,41,1,False,466.2,292,53.71000000000001
1471,OH,75,415,False,False,0,0,False,618.9,291,60.56
1472,MD,76,415,True,False,0,1,True,714.1000000000001,278,79.54
1473,IL,86,415,True,False,0,1,False,664.9,319,72.78
1474,PA,140,408,False,False,0,0,False,535.4,245,48.13
1475,AZ,70,415,False,False,0,3,False,372.1,333,36.67999999999999
1476,NH,121,510,False,True,35,0,False,616.1,258,61.190000000000005
1477,RI,112,415,False,False,0,1,False,671.0999999999999,334,65.39999999999999
1478,HI,118,415,False,False,0,2,False,659.2,315,71.53999999999999
1479,NJ,66,415,False,True,16,1,False,721.0999999999999,297,65.57000000000001
1480,WI,78,408,False,False,0,0,False,497.40000000000003,291,43.48
1481,MD,129,415,False,True,34,2,False,542.1999999999999,318,58.61
1482,OR,6,408,False,False,0,3,False,552.4,317,61.379999999999995
1483,NV,107,510,True,False,0,1,False,689.7,299,69.07000000000001
1484,AR,107,415,True,False,0,3,True,570.2,320,52.54
1485,MT,138,415,False,False,0,1,False,509.2,339,49.77000000000001
1486,CT,103,510,False,False,0,0,False,621.3000000000001,273,55.72
1487,UT,116,415,False,True,44,0,False,709.8000000000001,275,72.23
1488,GA,189,408,False,False,0,2,False,615.8,289,64.59
1489,NV,161,415,False,False,0,2,False,574.2,333,48.279999999999994
1490,TN,1,415,False,False,0,1,False,711.1,282,69.95
1491,DE,89,408,False,False,0,1,False,603.0999999999999,334,61.300000000000004
1492,NY,64,408,False,False,0,1,False,687.1,296,72.68
1493,MT,126,415,False,True,30,4,True,471.40000000000003,288,49.33
1494,IA,129,415,False,False,0,2,False,618.4999999999999,318,63.410000000000004
1495,VT,128,510,False,True,32,0,False,687.0999999999999,321,71.69
1496,LA,81,415,False,True,36,3,False,619.2,311,54.45
1497,MT,114,510,False,False,0,1,False,520.8,307,55.45
1498,NH,50,408,False,False,0,0,False,674.0,308,64.09
1499,WV,86,415,False,False,0,3,False,581.0999999999999,301,53.89000000000001
1500,ID,96,408,False,False,0,1,False,622.7,297,63.18
1501,AZ,72,510,False,False,0,0,False,578.5,296,67.26
